country_code,country_name,url,verses,translation
tm,Turkmenistan,https://nationalanthems.info/tm.htm,13,"After the passing of its first President, the Turkmen anthem had to be re-written to remove references to him in the anthem lyrics. The new lyrics substitutes “the people” instead and the lyrics remain relatively the same. Also, the music has been slightly changed by switching the order of the verse and chorus, in the new version the verse precedes the chorus.

Special thanks to: Azrin Aziz Abdul Karim for the music file.

This work is licensed under CC BY 4.0. See our FAQ for details.

A


B


C

D E F
G H
I J
K L
M
N O
P Q R
Sa-Sk
Sl-Sz
T
U V
W Y Z
FAQ
Toggle website search

After the passing of its first President, the Turkmen anthem had to be re-written to remove references to him in the anthem lyrics. The new lyrics substitutes “the people” instead and the lyrics remain relatively the same. Also, the music has been slightly changed by switching the order of the verse and chorus, in the new version the verse precedes the chorus.
Special thanks to: Azrin Aziz Abdul Karim for the music file.

Title
“Garaşsyz, Bitarap Türkmenistanyň” (Turkmen)
“Independent, Neutral, Turkmenistan State Anthem” (English translation)

“Garaşsyz, Bitarap Türkmenistanyň” (Turkmen)
“Independent, Neutral, Turkmenistan State Anthem” (English translation)

Lyricist
collectively

Composer
Veli Mukhatov

Lyrics
Turkmen lyrics















English translation
1. I am ready to give life for native hearth,
The spirit of ancestors descendants are famous for,
My land is sacred, My flag flies in the world
A symbol of the great neutral country flies.

CHORUS:
The forever great creation of the people
Native land, sovereign state,
Turkmenistan, light and song of soul,
Long live and prosper for ever and ever!

2. My nation is united and is veins of tribes
Ancestors’ blood, undying flows,
Storms and misfortunes of times are not dreadful for us,
Let us increase fame and honour!

Chorus

Turkmen lyrics















English translation
1. I am ready to give life for native hearth,
The spirit of ancestors descendants are famous for,
My land is sacred, My flag flies in the world
A symbol of the great neutral country flies.

CHORUS:
The forever great creation of the people
Native land, sovereign state,
Turkmenistan, light and song of soul,
Long live and prosper for ever and ever!

2. My nation is united and is veins of tribes
Ancestors’ blood, undying flows,
Storms and misfortunes of times are not dreadful for us,
Let us increase fame and honour!

Chorus

I am ready to give life for native hearth,
The spirit of ancestors descendants are famous for,
My land is sacred, My flag flies in the world
A symbol of the great neutral country flies.

CHORUS:
The forever great creation of the people
Native land, sovereign state,
Turkmenistan, light and song of soul,
Long live and prosper for ever and ever!

2. My nation is united and is veins of tribes
Ancestors’ blood, undying flows,
Storms and misfortunes of times are not dreadful for us,
Let us increase fame and honour!

Chorus

Toggle website search"
tv,Tuvalu,https://nationalanthems.info/tv.htm,2,"Also the national motto, the title of the national anthem “Tuvalu mo te Atua” also appears on the nation’s coat of arms. The lyrics reflect the deep Christian faith of the song’s author and the nation as a whole. Tuvalu also has the British monarch as its head of state, and uses the British “God Save the King” as the royal anthem.

Special thanks to: Keith Terrett for the music file."
ug,Uganda,https://nationalanthems.info/ug.htm,2,"Before independence in 1962, a committee was formed to choose Uganda’s national symbols. A contest was held to determine the national anthem; the criterion for the entrants was that the compositions had to be “short, original, solemn, praising and looking forward to the future.” Despite having recieved several compositions, none were deemed suitable. The head of the committee then asked George Kakoma, a graduate of Trinity College of Music and Durham University in London, to compose an anthem. Kakoma came up with the anthem within a day and it was declared the winner in July of that year, a few months before independence; the short length of the work (it is only nine measures in length, one of the shortest national anthems in the world) was one of the biggest advantages it had in being selected.

Special thanks to: Jo Hyo-roe for the sheet music."
ua,Ukraine,https://nationalanthems.info/ua.htm,23,"In 1862, Ukrainian poet and ethnographer Pavlo Chubynskyi wrote a poem “Ще не вмерла Україна” (“Shche ne vmerla Ukrayina”) [Ukraine Is Not Dead Yet] in 1862, which gained a wide popularity among the Ukrainian intelligentsia of the time. It also caught the attention of Mykhailo Verbytskyi, a priest, and was moved to compose music for the poem; it was first performed as a choral work in 1864 in the Ukraine Theatre in Lvov. Russian authorities were concerned about performances of the anthem, and the anthem’s author was expelled from the country “for disturbing the minds” of the public.[1]

Upon the declaration of Ukrainian independence in 1917, a number of patriotic works were used in the capacity of a national anthem, including Chubynskyi’s work, but none of them were officially declared as the national anthem. Several short-lived Ukrainian states in the interwar period used the anthem as theirs, cementing its association with Ukraine. In 1920, Ukraine was made part of the Soviet Union, and “Shche ne vmerla Ukrayina” and other patriotic works were officially discouraged. Upon the breakup of the Soviet Union in 1991, Ukraine regained its independence and Chubynskyi’s anthem was the most popular choice already in use as an anthem; when independence was declared no lyrics were officially mandated, the lyrics that were in common use at the time differed somewhat from Chubynskyi’s original poem.

The lyrics were made official in 2003 and changed slightly; the most important change was made to the first line (and title), which were interestingly borrowed from the Polish anthem. In the new version, the case ending of the word “Ukraine” was changed, so that rather than saying “Ukraine hasn’t yet died, nor has her glory or freedom,” it now says that it’s Ukraine’s glory and freedom which haven’t perished. Also, the current version of the anthem is limited to the first verse of Chubynskyi’s poem (with the modification to the first line mentioned above) plus the chorus, which was the first half of Chubynskyi’s original chorus; previously, three verses and a chorus were commonly used.

Sources:
[1] Alex Marshall, “Ukraine’s National Anthem Reverberates Around the World,” New York Times, March 15, 2022, https://www.nytimes.com/2022/03/15/arts/music/ukraine-national-anthem.html .

Special thanks to: Igor Ryzhikov for correcting some of this information.

This work is licensed under CC BY 4.0. See our FAQ for details.

A


B


C

D E F
G H
I J
K L
M
N O
P Q R
Sa-Sk
Sl-Sz
T
U V
W Y Z
FAQ
Toggle website search

In 1862, Ukrainian poet and ethnographer Pavlo Chubynskyi wrote a poem “Ще не вмерла Україна” (“Shche ne vmerla Ukrayina”) [Ukraine Is Not Dead Yet] in 1862, which gained a wide popularity among the Ukrainian intelligentsia of the time. It also caught the attention of Mykhailo Verbytskyi, a priest, and was moved to compose music for the poem; it was first performed as a choral work in 1864 in the Ukraine Theatre in Lvov. Russian authorities were concerned about performances of the anthem, and the anthem’s author was expelled from the country “for disturbing the minds” of the public.[1]
Upon the declaration of Ukrainian independence in 1917, a number of patriotic works were used in the capacity of a national anthem, including Chubynskyi’s work, but none of them were officially declared as the national anthem. Several short-lived Ukrainian states in the interwar period used the anthem as theirs, cementing its association with Ukraine. In 1920, Ukraine was made part of the Soviet Union, and “Shche ne vmerla Ukrayina” and other patriotic works were officially discouraged. Upon the breakup of the Soviet Union in 1991, Ukraine regained its independence and Chubynskyi’s anthem was the most popular choice already in use as an anthem; when independence was declared no lyrics were officially mandated, the lyrics that were in common use at the time differed somewhat from Chubynskyi’s original poem.
The lyrics were made official in 2003 and changed slightly; the most important change was made to the first line (and title), which were interestingly borrowed from the Polish anthem. In the new version, the case ending of the word “Ukraine” was changed, so that rather than saying “Ukraine hasn’t yet died, nor has her glory or freedom,” it now says that it’s Ukraine’s glory and freedom which haven’t perished. Also, the current version of the anthem is limited to the first verse of Chubynskyi’s poem (with the modification to the first line mentioned above) plus the chorus, which was the first half of Chubynskyi’s original chorus; previously, three verses and a chorus were commonly used.
Sources:
[1] Alex Marshall, “Ukraine’s National Anthem Reverberates Around the World,” New York Times, March 15, 2022, https://www.nytimes.com/2022/03/15/arts/music/ukraine-national-anthem.html .
Special thanks to: Igor Ryzhikov for correcting some of this information.

Title
“Ще не вмерла України” (Ukrainian (Cyrillic script))
“Sche ne vmerla Ukrainy” (Ukrainian (Romanization))
“Ukraine’s Glory Hasn’t Perished” (English translation)

“Ще не вмерла України” (Ukrainian (Cyrillic script))
“Sche ne vmerla Ukrainy” (Ukrainian (Romanization))
“Ukraine’s Glory Hasn’t Perished” (English translation)

Lyricist
Павло Чубинський (Pavlo Chubynskyi)

Павло Чубинський (Pavlo Chubynskyi)

Composer
Михайло Вербицький (Mykhailo Verbytskyi)

Михайло Вербицький (Mykhailo Verbytskyi)

Adopted
December 5, 1991 (music (de facto))
January 15, 1992 (music (de jure))
March 6, 2003 (lyrics)

December 5, 1991 (music (de facto))
January 15, 1992 (music (de jure))
March 6, 2003 (lyrics)

Sheet Music
Music only

Lyrics
Ukrainian lyrics (Cyrillic script)









Ukrainian lyrics (Romanization)









English translation
Ukraine’s glory hasn’t perished, nor her freedom
Upon us, fellow compatriots, fate shall smile once more.
Our enemies will vanish, like dew in the morning sun,
And we too shall rule, brothers, in a free land of our own.

CHORUS:
We’ll lay down our souls and bodies to attain our freedom,
And we’ll show that we, brothers, are of the Kozak nation.
We’ll lay down our souls and bodies to attain our freedom,
And we’ll show that we, brothers, are of the Kozak nation.

Ukrainian lyrics (Cyrillic script)









Ukrainian lyrics (Romanization)









English translation
Ukraine’s glory hasn’t perished, nor her freedom
Upon us, fellow compatriots, fate shall smile once more.
Our enemies will vanish, like dew in the morning sun,
And we too shall rule, brothers, in a free land of our own.

CHORUS:
We’ll lay down our souls and bodies to attain our freedom,
And we’ll show that we, brothers, are of the Kozak nation.
We’ll lay down our souls and bodies to attain our freedom,
And we’ll show that we, brothers, are of the Kozak nation.

Ukrainian lyrics (Cyrillic script)

Ukrainian lyrics (Romanization)

Ukraine’s glory hasn’t perished, nor her freedom
Upon us, fellow compatriots, fate shall smile once more.
Our enemies will vanish, like dew in the morning sun,
And we too shall rule, brothers, in a free land of our own.

CHORUS:
We’ll lay down our souls and bodies to attain our freedom,
And we’ll show that we, brothers, are of the Kozak nation.
We’ll lay down our souls and bodies to attain our freedom,
And we’ll show that we, brothers, are of the Kozak nation.

Toggle website search"
ae,United Arab Emirates,https://nationalanthems.info/ae.htm,20,"The United Arab Emirates was created in 1971 as a federation of six emirates (a seventh joined the following year) along the Persian Gulf, each of the former emirates nominally independent with their own flag and anthem. For the new federation, a new anthem was adopted without words; in 1986, the minister of education asked Dr. Aref Al Sheikh Abdullah Al Hassan to write lyrics for it in the space of three days. The lyrics were subsequently adopted by the Cabinet[1] [2]. The author of the music also composed the music for the national anthems of Tunisia and Libya.

Sources:
[1] Afkar Abdullah, “National Day: Meet the man who wrote UAE’s national anthem,” Zawya, published December 2, 2020, https://www.zawya.com/mena/en/life/story/National_Day_Meet_the_man_who_wrote_UAEs_national_anthem-SNG_191677865/.
[2] “Fact Sheet”, The United Arab Emirates’ Government Portal, accessed August 27, 2021, https://u.ae/en/about-the-uae/fact-sheet.

Special thanks to: Cecile Godel for the sheet music.

This work is licensed under CC BY 4.0. See our FAQ for details.

A


B


C

D E F
G H
I J
K L
M
N O
P Q R
Sa-Sk
Sl-Sz
T
U V
W Y Z
FAQ
Toggle website search

The United Arab Emirates was created in 1971 as a federation of six emirates (a seventh joined the following year) along the Persian Gulf, each of the former emirates nominally independent with their own flag and anthem. For the new federation, a new anthem was adopted without words; in 1986, the minister of education asked Dr. Aref Al Sheikh Abdullah Al Hassan to write lyrics for it in the space of three days. The lyrics were subsequently adopted by the Cabinet[1] [2]. The author of the music also composed the music for the national anthems of Tunisia and Libya.
Sources:
[1] Afkar Abdullah, “National Day: Meet the man who wrote UAE’s national anthem,” Zawya, published December 2, 2020, https://www.zawya.com/mena/en/life/story/National_Day_Meet_the_man_who_wrote_UAEs_national_anthem-SNG_191677865/.
[2] “Fact Sheet”, The United Arab Emirates’ Government Portal, accessed August 27, 2021, https://u.ae/en/about-the-uae/fact-sheet.
Special thanks to: Cecile Godel for the sheet music.

Title
“النشيد الوطني الاماراتي” (Arabic (Arabic script))
“Nashid al-watani al-imarati” (Arabic (Romanization))
“National Anthem of the UAE” (English translation)

“عيشي بلادي” (alternate title (Arabic (Arabic script)))
“Ishy Bilady” (alternate title (Arabic (Romanization)))
“Long Live My Nation” (alternate title (English translation))

“النشيد الوطني الاماراتي” (Arabic (Arabic script))
“Nashid al-watani al-imarati” (Arabic (Romanization))
“National Anthem of the UAE” (English translation)

“عيشي بلادي” (alternate title (Arabic (Arabic script)))
“Ishy Bilady” (alternate title (Arabic (Romanization)))
“Long Live My Nation” (alternate title (English translation))

Lyricist
عارف الشيخ عبد الله الحسن (Aref Al Sheikh Abdullah Al Hassan)

عارف الشيخ عبد الله الحسن (Aref Al Sheikh Abdullah Al Hassan)

Composer
محمد عبد الوهاب (Mohamad Abdel Wahab)

محمد عبد الوهاب (Mohamad Abdel Wahab)

Sheet Music
Music with Arabic lyrics (Romanization) (PDF)

Music with Arabic lyrics (Romanization) (PDF)

Lyrics
Arabic lyrics (Arabic script)












Arabic lyrics (Romanization)












English translation
Live my country, the unity of our Emirates lives
You have lived for a nation
Whose religion is Islam and guide is the Qur’an
I made you stronger in God’s name, oh homeland
My country, My country, My country, My country
God has protected you from the evils of the time
We have sworn to build and work
Work sincerely, work sincerely
As long as we live, we will be sincere
The safety has lasted and the flag has lived oh our Emirates
The symbol of Arabism
We all sacrifice for you, we supply you with our blood
We sacrifice for you with our souls oh homeland

Arabic lyrics (Arabic script)












Arabic lyrics (Romanization)












English translation
Live my country, the unity of our Emirates lives
You have lived for a nation
Whose religion is Islam and guide is the Qur’an
I made you stronger in God’s name, oh homeland
My country, My country, My country, My country
God has protected you from the evils of the time
We have sworn to build and work
Work sincerely, work sincerely
As long as we live, we will be sincere
The safety has lasted and the flag has lived oh our Emirates
The symbol of Arabism
We all sacrifice for you, we supply you with our blood
We sacrifice for you with our souls oh homeland

Arabic lyrics (Arabic script)

Arabic lyrics (Romanization)

Live my country, the unity of our Emirates lives
You have lived for a nation
Whose religion is Islam and guide is the Qur’an
I made you stronger in God’s name, oh homeland
My country, My country, My country, My country
God has protected you from the evils of the time
We have sworn to build and work
Work sincerely, work sincerely
As long as we live, we will be sincere
The safety has lasted and the flag has lived oh our Emirates
The symbol of Arabism
We all sacrifice for you, we supply you with our blood
We sacrifice for you with our souls oh homeland

Toggle website search"
gb,United Kingdom,https://nationalanthems.info/gb.htm,6,"“God Save the King” (or “God Save the Queen”, depending on the gender of the ruling monarch) was first publicly performed in London in 1745 to support King George II after he was defeated in a battle in the Jacobean uprising that started that year. The song was used to boost morale and the forces loyal to George II would go on to defeat the Jacobites the following year. The song came to be referred to as the national anthem from the beginning of the nineteenth century.

The words and tune are anonymous, and may date back to the seventeenth century. There are various claimants to authorship of both the words and tune, the words can be found as early as 1545, when the watchword at night was “God save the King”, the reply was “Long to reign over us.” The authorship of the melody has been claimed by many, including John Bull (the author of the earliest piece of music that resembles the work), Henry Carey, Henry Purcell, and Joseph Haydn (although he probably borrowed the tune upon hearing it in London.)

There is no authorised version of the National Anthem as the words are a matter of tradition. The anthem has also never been officially declared as the national anthem of the country, the royal anthem (as this technically is) is used as the national anthem as a matter of tradition, but this is also due to the unique constitutional situation in the United Kingdom, as the nation doesn’t have a formal constitution. The words used are the same as those sung in 1745; during the periods of a Queen (1837-1901 and 1952-2022), substituting ‘Queen’ for ‘King’ (and female pronouns for male ones) where appropriate. On official (and most other) occassions, the first verse only is sung, on a small number of occassions, the third verse is heard as well; very rarely is the second verse heard due to its militaristic nature. There exist many other verses, some dating as far back as the first three verses, but the first three are what can best be represented as the “standard” British national anthem.

The British tune has since become one of the world’s most recognizable anthems, and has has been used in other countries – as European visitors to Britain in the eighteenth century noticed the advantage of a country possessing such a recognised musical symbol – including Germany, Russia, Switzerland, the United States (where use of the tune continued after independence as the patriotic song “My Country, ‘Tis of Thee” and one of several unofficial anthems before 1931), and even today by Liechtenstein and as the royal anthem of Norway. The song also was an influence on early anthems used in the Kingdom of Hawaii. (One might say that because of this fact, that the United Kingdom was the creator of the concept of a “national anthem”.) Some 140 composers, including Beethoven, Haydn and Brahms, have used the tune in their compositions.

“God Save the King” also serves as the royal anthem for most Commonwealth countries, such as Australia and Canada. (Governors-general of Commonwealth countries usually have bits and pieces of the national anthem strung together played as their anthem.)

Special thanks to: Artakorn Jarusriwanna for providing me with the sheet music."
us,United States,https://nationalanthems.info/us.htm,4,"During the war of 1812 (on September 14, 1814), poet and lawyer Francis Scott Key wrote a poem entitled “Defense of Fort McHenry”, being inspired by seeing the American flag still flying amidst the battle, of which he was being held as a prisoner of the British because he knew of the plans. Key never meant for it to become a song, or a national anthem, yet after showing the poem to his brother in law Judge Joseph H Nicholson, Nicholson noticed the poem could fit the tune “The Anacreontic Song” (also known as “To Anacraeon in Heaven”), a song originally written for a gentlemen’s social club in London, but gained popularity outside Great Britain, including in the United States, where by this time the tune was familiar to American ears. Key may have had this tune in mind when he wrote the poem; an earlier poem of his called “When the Warrior Returns” was also in the same rhythym, could be set to the same tune, and is of similar subject matter – the last two lines of each stanza of that poem also end with “wave” and “brave”.

The poem spread quickly across the United States, the first printing of the poem in a Baltimore paper suggested the “Anacraeon in Heaven” tune, and it stuck. A Baltimore music store owner first printed the song under the title “The Star Spangled Banner.” It gained in popularity, and was made the official tune to accompany flag raisings by the secretary of the Navy in 1889. In 1916 it was ordered to be played at military and other occasions, and, due to a large public relations effort, it was officially adopted by Congress as the first official national anthem of the United States in 1931. There are four verses to the anthem, but it is the first verse that is almost always sung. (Interestingly, the first verse is a question, only answered by the other three verses).

In addition to countless patriotic songs, there are also state songs for each of the fifty states as well. Also, the song “Lift Ev’ry Voice and Sing” is considered an unofficial anthem by the African-American community, and is often used by African-American organizations and at events for the African-American community.

Special thanks to: Artakorn Jarusriwanna for providing the sheet music."
uy,Uruguay,https://nationalanthems.info/uy.htm,20,"After Uruguay’s independence in 1828 without a national anthem, the poet Francisco Esteban Acuña de Figueroa offered to write one for the government, and it was accepted as a draft anthem in 1830 and officially approved by the government three years later. However, like many anthems of the era at the time, it had violent diatribes against Spain (the colonial power over Uruguay) and Portugal and Brazil (Uruguay’s neighbour who annexed the area after a revolt against Spain). The final version debuted in 1845. Acuña de Figueroa’s text had 11 verses, but today only the first verse and the chorus is sung.

The music, typical for a Latin American epic anthem is operatic in nature, reminiscent of works by Italian composers Donizetti, Verdi, Bellini or Rossini, but the music was composed by Francisco José Debali, a Hungarian who had moved to Uruguay in 1838 after having served as a military band master in the Piedmont area of Italy. Acuña de Figueroa’s words were first set to a piece of music by a composer named de Barros, but in 1848 it was set to Debali’s work. The extended grandeur of the music makes it run very long, even though only one verse is performed today; at 105 bars and almost five minutes in length (if the musical introduction is included), Uruguay’s anthem is the longest in the world.

Special thanks to: Sandra for providing some of this information.

This work is licensed under CC BY 4.0. See our FAQ for details.

A


B


C

D E F
G H
I J
K L
M
N O
P Q R
Sa-Sk
Sl-Sz
T
U V
W Y Z
FAQ
Toggle website search

After Uruguay’s independence in 1828 without a national anthem, the poet Francisco Esteban Acuña de Figueroa offered to write one for the government, and it was accepted as a draft anthem in 1830 and officially approved by the government three years later. However, like many anthems of the era at the time, it had violent diatribes against Spain (the colonial power over Uruguay) and Portugal and Brazil (Uruguay’s neighbour who annexed the area after a revolt against Spain). The final version debuted in 1845. Acuña de Figueroa’s text had 11 verses, but today only the first verse and the chorus is sung.
The music, typical for a Latin American epic anthem is operatic in nature, reminiscent of works by Italian composers Donizetti, Verdi, Bellini or Rossini, but the music was composed by Francisco José Debali, a Hungarian who had moved to Uruguay in 1838 after having served as a military band master in the Piedmont area of Italy. Acuña de Figueroa’s words were first set to a piece of music by a composer named de Barros, but in 1848 it was set to Debali’s work. The extended grandeur of the music makes it run very long, even though only one verse is performed today; at 105 bars and almost five minutes in length (if the musical introduction is included), Uruguay’s anthem is the longest in the world.
Special thanks to: Sandra for providing some of this information.

Title
“Himno Nacional” (Spanish)
“National Anthem of Uruguay” (English translation)

“Orientales, la Patria o la tumba!” (unofficial title (Spanish))
“Uruguayans, the Fatherland or Death!” (unofficial title (English translation))

“Himno Nacional” (Spanish)
“National Anthem of Uruguay” (English translation)

“Orientales, la Patria o la tumba!” (unofficial title (Spanish))
“Uruguayans, the Fatherland or Death!” (unofficial title (English translation))

Lyricist
Francisco Esteban Acuña de Figueroa

Francisco Esteban Acuña de Figueroa

Composer
Francisco José Debali

Francisco José Debali

Adopted
July 8, 1833 (lyrics)
July 12, 1845 (final version of lyrics)
July 25, 1848 (music)

July 8, 1833 (lyrics)
July 12, 1845 (final version of lyrics)
July 25, 1848 (music)

Sheet Music
Music with Spanish lyrics
(Page 1, Page 2, Page 3, Page 4, Page 5)

Music with Spanish lyrics
(Page 1, Page 2, Page 3, Page 4, Page 5)

Lyrics
Spanish lyrics





































English translation
CHORUS:
Eastern landsmen, our country or the grave!
Freedom, or with glory to die.
Eastern landsmen, our country or the grave!
Freedom, or with glory to die.
This is the vow that our souls take
And which we know how, courageously, to fulfil,
This is the vow that our souls take
And which we know how, courageously, to fulfil,
Know how to fulfil,
This is the vow that our souls take
And which we know how, courageously, to fulfil,
Know how to fulfil!
Know how to fulfil!
Know how to fulfil!

1. Freedom, freedom, eastern landsmen,
This cry saved our country,
Inflaming its brave men
With enthusiasm in fierce battles.
Freedom, freedom, eastern landsmen,
This cry saved our country,
Inflaming its brave men
With enthusiasm in fierce battles.
We merited the glory of this sacred gift.
Let tyrants tremble!
Let tyrants tremble!
Let tyrants tremble!
Ah, in the fight we shall clamour for freedom
And, dying still cry for it,
And, dying still cry for it,
Still cry for it,
Still cry for it.

Chorus

Spanish lyrics





































English translation
CHORUS:
Eastern landsmen, our country or the grave!
Freedom, or with glory to die.
Eastern landsmen, our country or the grave!
Freedom, or with glory to die.
This is the vow that our souls take
And which we know how, courageously, to fulfil,
This is the vow that our souls take
And which we know how, courageously, to fulfil,
Know how to fulfil,
This is the vow that our souls take
And which we know how, courageously, to fulfil,
Know how to fulfil!
Know how to fulfil!
Know how to fulfil!

1. Freedom, freedom, eastern landsmen,
This cry saved our country,
Inflaming its brave men
With enthusiasm in fierce battles.
Freedom, freedom, eastern landsmen,
This cry saved our country,
Inflaming its brave men
With enthusiasm in fierce battles.
We merited the glory of this sacred gift.
Let tyrants tremble!
Let tyrants tremble!
Let tyrants tremble!
Ah, in the fight we shall clamour for freedom
And, dying still cry for it,
And, dying still cry for it,
Still cry for it,
Still cry for it.

Chorus

CHORUS:
Eastern landsmen, our country or the grave!
Freedom, or with glory to die.
Eastern landsmen, our country or the grave!
Freedom, or with glory to die.
This is the vow that our souls take
And which we know how, courageously, to fulfil,
This is the vow that our souls take
And which we know how, courageously, to fulfil,
Know how to fulfil,
This is the vow that our souls take
And which we know how, courageously, to fulfil,
Know how to fulfil!
Know how to fulfil!
Know how to fulfil!

1. Freedom, freedom, eastern landsmen,
This cry saved our country,
Inflaming its brave men
With enthusiasm in fierce battles.
Freedom, freedom, eastern landsmen,
This cry saved our country,
Inflaming its brave men
With enthusiasm in fierce battles.
We merited the glory of this sacred gift.
Let tyrants tremble!
Let tyrants tremble!
Let tyrants tremble!
Ah, in the fight we shall clamour for freedom
And, dying still cry for it,
And, dying still cry for it,
Still cry for it,
Still cry for it.

Chorus

Toggle website search"
uz,Uzbekistan,https://nationalanthems.info/uz.htm,15,"When Uzbekistan was a republic of the Soviet Union, it was given its own anthem to use. When independence was proclaimed in 1991, lacking any prior history as a nation or prior national anthem, the old anthem as a Soviet republic, with new lyrics, was adopted a year after independence.

Special thanks to: Davie H. Y. Wen for the Uzbek lyrics and Jaroslaw Wojcik for the sheet music.

This work is licensed under CC BY 4.0. See our FAQ for details.

A


B


C

D E F
G H
I J
K L
M
N O
P Q R
Sa-Sk
Sl-Sz
T
U V
W Y Z
FAQ
Toggle website search

When Uzbekistan was a republic of the Soviet Union, it was given its own anthem to use. When independence was proclaimed in 1991, lacking any prior history as a nation or prior national anthem, the old anthem as a Soviet republic, with new lyrics, was adopted a year after independence.
Special thanks to: Davie H. Y. Wen for the Uzbek lyrics and Jaroslaw Wojcik for the sheet music.

Title
“O’zbekiston Respublikasining Davlat Madhiyasi” (Uzbek)
“National Anthem of the Republic of Uzbekistan” (English translation)

“O’zbekiston Respublikasining Davlat Madhiyasi” (Uzbek)
“National Anthem of the Republic of Uzbekistan” (English translation)

Lyricist
Abdulla Aripov

Composer
Mutal Burhanov

Adopted
December 10, 1992

Sheet Music
Music only

Lyrics
Uzbek lyrics
















English translation
1. Stand tall, my free country, good fortune and salvation to you,
You yourself a companion to friends, Oh! Loving one!
Flourish, Oh! Creator of eternal knowledge and science,
May your fame for ever shine bright!

CHORUS:
These valleys are golden – my dear Uzbekistan,
Our forefathers’ manly spirits your companion!
Strenght of great people in turbulent times
Made this land the world’s joy!

2. Oh! Generous Uzbek, your faith will not fade,
Free, young generations are your mighty wings!
The torch of independence, guardians of peace,
Oh! Worthy motherland, flourish and prosper eternally!

Chorus

Uzbek lyrics
















English translation
1. Stand tall, my free country, good fortune and salvation to you,
You yourself a companion to friends, Oh! Loving one!
Flourish, Oh! Creator of eternal knowledge and science,
May your fame for ever shine bright!

CHORUS:
These valleys are golden – my dear Uzbekistan,
Our forefathers’ manly spirits your companion!
Strenght of great people in turbulent times
Made this land the world’s joy!

2. Oh! Generous Uzbek, your faith will not fade,
Free, young generations are your mighty wings!
The torch of independence, guardians of peace,
Oh! Worthy motherland, flourish and prosper eternally!

Chorus

Stand tall, my free country, good fortune and salvation to you,
You yourself a companion to friends, Oh! Loving one!
Flourish, Oh! Creator of eternal knowledge and science,
May your fame for ever shine bright!

CHORUS:
These valleys are golden – my dear Uzbekistan,
Our forefathers’ manly spirits your companion!
Strenght of great people in turbulent times
Made this land the world’s joy!

2. Oh! Generous Uzbek, your faith will not fade,
Free, young generations are your mighty wings!
The torch of independence, guardians of peace,
Oh! Worthy motherland, flourish and prosper eternally!

Chorus

Toggle website search"
vu,Vanuatu,https://nationalanthems.info/vu.htm,12,"Vanuatu gained its independence from both the United Kingdom and France in 1980. (I assume that during the colonial period, both anthems were used, however I do not know how they were performed). Upon independence, the anthem “Yumi, Yumi, Yumi”, written in the native Bislama language (a type of Pigdin English/French hybrid), was chosen as the national anthem.

This work is licensed under CC BY 4.0. See our FAQ for details.

A


B


C

D E F
G H
I J
K L
M
N O
P Q R
Sa-Sk
Sl-Sz
T
U V
W Y Z
FAQ
Toggle website search

Title
“Yumi, Yumi, Yumi” (Bislama)
“We, We, We” (English translation)

“Yumi, Yumi, Yumi” (Bislama)
“We, We, We” (English translation)

Lyricist
François Vincent Ayssav

François Vincent Ayssav

Composer
François Vincent Ayssav

Lyrics
Bislama lyrics























English translation
CHORUS:
We, we, we are happy to proclaim
We, we, we are the people of Vanuatu

1. God has given us this land,
We have great cause for rejoicing
We are strong and we are free in this land
We are all brothers

Chorus

2. There were many ways before
There are many ways today
But we are all one
Despite our many ways

Chorus

3. We work hard
On our many islands
God helps us in our work
He is Our Father!

Chorus

Bislama lyrics























English translation
CHORUS:
We, we, we are happy to proclaim
We, we, we are the people of Vanuatu

1. God has given us this land,
We have great cause for rejoicing
We are strong and we are free in this land
We are all brothers

Chorus

2. There were many ways before
There are many ways today
But we are all one
Despite our many ways

Chorus

3. We work hard
On our many islands
God helps us in our work
He is Our Father!

Chorus

CHORUS:
We, we, we are happy to proclaim
We, we, we are the people of Vanuatu

1. God has given us this land,
We have great cause for rejoicing
We are strong and we are free in this land
We are all brothers

Chorus

2. There were many ways before
There are many ways today
But we are all one
Despite our many ways

Chorus

3. We work hard
On our many islands
God helps us in our work
He is Our Father!

Chorus

Toggle website search"
